time,P,Gb(i),Gd(i),Gr(i),H_sun,T2m,WS10m,Int
20161001:1410,11730,0,75.09,1.57,26.54,15.78,3.32,0
20161001:1510,17438,5.38,98.51,2.1,17.99,15.32,3.32,0
20161001:1610,7626,6.69,47.27,1.02,8.46,14.66,2.8,0
20161001:1710,0,0,0,0,0,14,2.29,0
20161001:1810,0,0,0,0,0,13.34,1.77,0
20161001:1910,0,0,0,0,0,12.9,1.75,0
20161001:2010,0,0,0,0,0,12.46,1.73,0
20161001:2110,0,0,0,0,0,12.02,1.71,0
20161001:2210,0,0,0,0,0,11.38,1.69,0
20161001:2310,0,0,0,0,0,10.75,1.67,0
20161002:0010,0,0,0,0,0,10.12,1.66,0
20161002:0110,0,0,0,0,0,10.76,1.71,0
20161002:0210,0,0,0,0,0,11.41,1.77,0
20161002:0310,0,0,0,0,0,12.05,1.83,0
20161002:0410,0,0,0,0,0,11.8,1.99,0
20161002:0510,0,0,0,0,0,11.54,2.15,0
20161002:0610,3648,1.29,29.97,0.64,6.83,11.29,2.3,0
20161002:0710,17590,8.42,95.15,2.08,16.44,11.65,2.57,0
20161002:0810,34764,21.65,165.15,3.68,25.13,12,2.83,0
20161002:0910,146276,614.82,136.56,9.93,32.3,12.36,3.09,0
20161002:1010,6882,0,48.85,1.02,37.2,12.27,3.14,0
20161002:1110,41676,6.09,214.36,4.55,39.1,12.18,3.19,0
20161002:1210,29790,0,162.84,3.41,37.63,12.09,3.24,0
20161002:1310,56458,51.29,240.04,5.44,33.09,12.07,3.3,0
20161002:1410,22568,1.68,125.97,2.65,26.16,12.05,3.35,0
20161002:1510,85894,322.13,117.48,5,17.63,12.03,3.41,0
20161002:1610,30182,110.67,64.49,1.86,8.11,11.22,2.91,0
20161002:1710,0,0,0,0,0,10.41,2.4,0
20161002:1810,0,0,0,0,0,9.6,1.9,0
20161002:1910,0,0,0,0,0,9.13,1.71,0
20161002:2010,0,0,0,0,0,8.66,1.52,0
20161002:2110,0,0,0,0,0,8.19,1.32,0
20161002:2210,0,0,0,0,0,7.92,1.26,0
20161002:2310,0,0,0,0,0,7.65,1.2,0
20161003:0010,0,0,0,0,0,7.38,1.14,0
20161003:0110,0,0,0,0,0,6.76,1.35,0
20161003:0210,0,0,0,0,0,6.15,1.56,0
20161003:0310,0,0,0,0,0,5.53,1.77,0
20161003:0410,0,0,0,0,0,5.23,1.68,0
20161003:0510,0,0,0,0,0,4.94,1.59,0
20161003:0610,10862,52.17,33.55,1.35,6.59,4.64,1.5,0
20161003:0710,62860,256.4,73.63,4.57,16.18,6.2,1.56,0
20161003:0810,104696,396.4,132.11,7.2,24.85,7.76,1.61,0
20161003:0910,83474,166.01,256.42,6.9,31.98,9.32,1.67,0
20161003:1010,170902,753.25,141.08,11.48,36.85,10,1.9,0
20161003:1110,19680,0,113.09,2.37,38.71,10.68,2.14,0
20161003:1210,119348,307.28,302.64,8.94,37.24,11.37,2.37,0
20161003:1310,156820,644.48,171.16,9.97,32.7,11.88,2.41,0
20161003:1410,100738,309.58,204.69,6.73,25.79,12.38,2.45,0
20161003:1510,84194,319.54,115.63,4.89,17.28,12.89,2.48,0
20161003:1610,38102,167.05,53.07,1.99,7.77,11.74,2.25,0
20161003:1710,0,0,0,0,0,10.59,2.01,0
20161003:1810,0,0,0,0,0,9.45,1.78,0
20161003:1910,0,0,0,0,0,9.26,1.37,0
20161003:2010,0,0,0,0,0,9.08,0.95,0
20161003:2110,0,0,0,0,0,8.9,0.54,0
20161003:2210,0,0,0,0,0,8.6,0.63,0
20161003:2310,0,0,0,0,0,8.31,0.71,0
20161004:0010,0,0,0,0,0,8.02,0.8,0
20161004:0110,0,0,0,0,0,7.89,1.01,0
20161004:0210,0,0,0,0,0,7.76,1.21,0
20161004:0310,0,0,0,0,0,7.63,1.42,0
20161004:0410,0,0,0,0,0,7.61,1.59,0
20161004:0510,0,0,0,0,0,7.6,1.76,0
20161004:0610,3840,0,31.45,0.7,6.35,7.58,1.93,0
20161004:0710,55972,202.37,93.65,4.19,15.92,8.39,2.33,0
20161004:0810,108870,434.13,114.43,7.31,24.56,9.2,2.73,0
20161004:0910,96644,233.03,252.37,7.45,31.66,10.01,3.13,0
20161004:1010,152570,550.64,229.38,10.4,36.49,10.92,3.31,0
20161004:1110,153718,524.95,264.44,10.57,38.33,11.83,3.5,0
20161004:1210,181794,809.85,138.51,11.61,36.84,12.74,3.68,0
20161004:1310,170258,773.3,106.01,10.4,32.31,12.76,3.92,0
20161004:1410,139012,604.87,102.86,8.05,25.42,12.78,4.15,0
20161004:1510,94718,401.29,83.19,5.12,16.92,12.8,4.39,0
20161004:1610,35068,148.46,54.91,1.84,7.43,11.9,3.91,0
20161004:1710,0,0,0,0,0,11,3.44,0
20161004:1810,0,0,0,0,0,10.11,2.97,0
20161004:1910,0,0,0,0,0,9.77,2.86,0
20161004:2010,0,0,0,0,0,9.43,2.75,0
20161004:2110,0,0,0,0,0,9.09,2.65,0
20161004:2210,0,0,0,0,0,8.83,2.58,0
20161004:2310,0,0,0,0,0,8.58,2.52,0
20161005:0010,0,0,0,0,0,8.33,2.46,0
20161005:0110,0,0,0,0,0,8.52,2.56,0
20161005:0210,0,0,0,0,0,8.71,2.67,0
20161005:0310,0,0,0,0,0,8.9,2.77,0
20161005:0410,0,0,0,0,0,8.59,2.85,0
20161005:0510,0,0,0,0,0,8.28,2.92,0
20161005:0610,2950,0,26.35,0.59,6.11,7.97,2.99,0
20161005:0710,44288,124.71,111.06,3.58,15.67,8.54,2.95,0
20161005:0810,77820,206.58,185.43,5.87,24.28,9.11,2.91,0
20161005:0910,41314,18.07,198.17,4.32,31.34,9.69,2.87,0
20161005:1010,89356,158.86,290.36,7.45,36.13,10.06,3.27,0
20161005:1110,77158,97.93,291.41,6.92,37.94,10.43,3.67,0
20161005:1210,20468,0,116.7,2.44,36.45,10.81,4.07,0
20161005:1310,75158,121.44,256.9,6.29,31.93,10.59,4.32,0
20161005:1410,99990,296.88,202.38,6.48,25.05,10.38,4.57,0
20161005:1510,56892,152.35,139.1,3.83,16.57,10.16,4.83,0
20161005:1610,32282,131.08,55.12,1.69,7.09,8.99,4.36,0
20161005:1710,0,0,0,0,0,7.81,3.9,0
20161005:1810,0,0,0,0,0,6.64,3.43,0
20161005:1910,0,0,0,0,0,6.16,3.2,0
20161005:2010,0,0,0,0,0,5.68,2.97,0
20161005:2110,0,0,0,0,0,5.21,2.73,0
20161005:2210,0,0,0,0,0,4.81,2.63,0
20161005:2310,0,0,0,0,0,4.41,2.52,0
20161006:0010,0,0,0,0,0,4.02,2.41,0
20161006:0110,0,0,0,0,0,3.8,2.44,0
20161006:0210,0,0,0,0,0,3.59,2.46,0
20161006:0310,0,0,0,0,0,3.37,2.48,0
20161006:0410,0,0,0,0,0,3.26,2.44,0
20161006:0510,0,0,0,0,0,3.16,2.39,0
20161006:0610,1890,0,19.55,0.44,5.87,3.05,2.34,0
20161006:0710,47658,141.51,107.33,3.66,15.41,4.57,2.59,0
20161006:0810,88234,265.69,171.93,6.21,23.99,6.09,2.83,0
20161006:0910,114194,335.37,232.65,8.05,31.02,7.61,3.08,0
20161006:1010,125640,350.72,279.19,9.02,35.77,8.6,3.13,0
20161006:1110,123400,317.68,303.82,9.08,37.56,9.59,3.19,0
20161006:1210,115616,286.59,297.06,8.55,36.06,10.59,3.24,0
20161006:1310,128394,405.3,243.99,8.47,31.55,10.85,3.48,0
20161006:1410,88258,237.16,207.32,6.03,24.69,11.1,3.72,0
20161006:1510,73268,247.64,126.96,4.28,16.22,11.36,3.96,0
20161006:1610,22596,80.26,55.57,1.4,6.75,10.71,3.62,0
20161006:1710,0,0,0,0,0,10.06,3.29,0
20161006:1810,0,0,0,0,0,9.41,2.95,0
20161006:1910,0,0,0,0,0,8.53,2.6,0
20161006:2010,0,0,0,0,0,7.65,2.24,0
20161006:2110,0,0,0,0,0,6.77,1.89,0
20161006:2210,0,0,0,0,0,6.16,1.82,0
20161006:2310,0,0,0,0,0,5.56,1.75,0
20161007:0010,0,0,0,0,0,4.96,1.68,0
20161007:0110,0,0,0,0,0,4.74,1.57,0
20161007:0210,0,0,0,0,0,4.53,1.46,0
20161007:0310,0,0,0,0,0,4.32,1.35,0
20161007:0410,0,0,0,0,0,4.23,1.29,0
20161007:0510,0,0,0,0,0,4.14,1.22,0
20161007:0610,3160,0,27.2,0.61,5.63,4.05,1.16,0
20161007:0710,40742,105.88,110.54,3.32,15.15,5.81,1.49,0
20161007:0810,61126,122.81,187.13,5.02,23.7,7.57,1.83,0
20161007:0910,87920,194.26,248.82,6.92,30.7,9.33,2.17,0
20161007:1010,54046,37.18,241.51,5.38,35.41,10.16,2.05,0
20161007:1110,39004,4.73,202.41,4.28,37.17,10.99,1.94,0
20161007:1210,45710,17.74,222.73,4.81,35.67,11.83,1.82,0
20161007:1310,23436,0,132.08,2.77,31.16,11.85,2.03,0
20161007:1410,14460,0,87.75,1.84,24.32,11.88,2.23,0
20161007:1510,10528,0,67.85,1.42,15.87,11.9,2.44,0
20161007:1610,6066,8.37,36.85,0.8,6.41,11.14,2.19,0
20161007:1710,0,0,0,0,0,10.38,1.94,0
20161007:1810,0,0,0,0,0,9.63,1.7,0
20161007:1910,0,0,0,0,0,9.2,1.67,0
20161007:2010,0,0,0,0,0,8.77,1.64,0
20161007:2110,0,0,0,0,0,8.35,1.61,0
20161007:2210,0,0,0,0,0,7.86,1.56,0
20161007:2310,0,0,0,0,0,7.37,1.5,0
20161008:0010,0,0,0,0,0,6.89,1.45,0
20161008:0110,0,0,0,0,0,6.95,1.32,0
20161008:0210,0,0,0,0,0,7.02,1.2,0
20161008:0310,0,0,0,0,0,7.08,1.08,0
20161008:0410,0,0,0,0,0,7.03,1.28,0
20161008:0510,0,0,0,0,0,6.99,1.49,0
20161008:0610,1982,0,20.4,0.45,5.39,6.94,1.7,0
20161008:0710,14828,6.15,82.23,1.78,14.89,7.52,1.81,0
20161008:0810,17312,0,100.42,2.1,23.41,8.09,1.93,0
20161008:0910,13042,0,79.61,1.67,30.37,8.67,2.04,0
20161008:1010,30732,0,165.56,3.47,35.06,8.99,2.24,0
20161008:1110,43964,11.11,217.93,4.66,36.79,9.31,2.45,0
20161008:1210,51458,29.23,235.77,5.17,35.28,9.64,2.65,0
20161008:1310,50004,40.36,217.29,4.85,30.78,9.68,2.8,0
20161008:1410,12446,0,76.9,1.61,23.96,9.72,2.96,0
20161008:1510,24916,29.98,108.01,2.43,15.52,9.76,3.12,0
20161008:1610,9462,23.35,40.97,0.91,6.08,8.97,2.52,0
20161008:1710,0,0,0,0,0,8.17,1.93,0
20161008:1810,0,0,0,0,0,7.38,1.34,0
20161008:1910,0,0,0,0,0,6.74,1.36,0
20161008:2010,0,0,0,0,0,6.1,1.37,0
20161008:2110,0,0,0,0,0,5.47,1.39,0
20161008:2210,0,0,0,0,0,5.22,1.31,0
20161008:2310,0,0,0,0,0,4.97,1.24,0
20161009:0010,0,0,0,0,0,4.72,1.16,0
20161009:0110,0,0,0,0,0,4.88,1.27,0
20161009:0210,0,0,0,0,0,5.05,1.38,0
20161009:0310,0,0,0,0,0,5.22,1.49,0
20161009:0410,0,0,0,0,0,5.23,1.45,0
20161009:0510,0,0,0,0,0,5.23,1.42,0
20161009:0610,850,0,12.75,0.28,5.14,5.24,1.38,0
20161009:0710,11544,1.56,69.84,1.48,14.62,5.69,1.5,0
20161009:0810,22532,3.09,121.63,2.58,23.12,6.14,1.62,0
20161009:0910,12986,0,78.71,1.65,30.05,6.59,1.74,0
20161009:1010,20018,0,113.09,2.37,34.7,7.11,1.97,0
20161009:1110,29982,0,161.03,3.37,36.41,7.63,2.21,0
20161009:1210,27276,0,148.37,3.11,34.89,8.15,2.44,0
20161009:1310,21806,0,122.13,2.56,30.41,8.24,2.6,0
20161009:1410,70394,154.79,198.78,5.15,23.6,8.33,2.75,0
20161009:1510,29186,44.73,113.08,2.6,15.18,8.42,2.91,0
20161009:1610,21518,82.62,47.53,1.17,5.74,7.7,2.62,0
20161009:1710,0,0,0,0,0,6.98,2.32,0
20161009:1810,0,0,0,0,0,6.27,2.03,0
20161009:1910,0,0,0,0,0,5.86,1.83,0
20161009:2010,0,0,0,0,0,5.45,1.64,0
20161009:2110,0,0,0,0,0,5.05,1.45,0
20161009:2210,0,0,0,0,0,4.76,1.37,0
20161009:2310,0,0,0,0,0,4.48,1.28,0
20161010:0010,0,0,0,0,0,4.2,1.2,0
20161010:0110,0,0,0,0,0,3.82,1.19,0
20161010:0210,0,0,0,0,0,3.45,1.18,0
20161010:0310,0,0,0,0,0,3.07,1.17,0
20161010:0410,0,0,0,0,0,3.32,1.26,0
20161010:0510,0,0,0,0,0,3.56,1.36,0
20161010:0610,2156,0,21.25,0.47,4.9,3.81,1.45,0
20161010:0710,27964,49.17,102.99,2.58,14.36,4.65,1.78,0
20161010:0810,28950,14.07,140.53,3.07,22.83,5.48,2.12,0
20161010:0910,17476,0,100.42,2.1,29.72,6.32,2.46,0
20161010:1010,26328,0,142.94,2.99,34.34,6.68,2.49,0
20161010:1110,140230,427.91,277.82,9.49,36.03,7.05,2.53,0
20161010:1210,72234,93.93,267.87,6.31,34.51,7.42,2.57,0
20161010:1310,84472,169.27,252.34,6.46,30.03,7.76,2.59,0
20161010:1410,64644,131,194.68,4.89,23.24,8.11,2.61,0
20161010:1510,65282,210.97,121.96,3.73,14.84,8.45,2.63,0
20161010:1610,22548,96.54,40.38,1.17,5.41,7.73,2.41,0
20161010:1710,0,0,0,0,0,7.01,2.19,0
20161010:1810,0,0,0,0,0,6.3,1.97,0
20161010:1910,0,0,0,0,0,6.02,1.85,0
20161010:2010,0,0,0,0,0,5.74,1.72,0
20161010:2110,0,0,0,0,0,5.47,1.6,0
20161010:2210,0,0,0,0,0,5.05,1.49,0
20161010:2310,0,0,0,0,0,4.63,1.39,0
20161011:0010,0,0,0,0,0,4.21,1.28,0
20161011:0110,0,0,0,0,0,3.73,1.25,0
20161011:0210,0,0,0,0,0,3.25,1.22,0
20161011:0310,0,0,0,0,0,2.77,1.19,0
20161011:0410,0,0,0,0,0,2.89,1.44,0
20161011:0510,0,0,0,0,0,3.02,1.69,0
20161011:0610,2166,0,21.25,0.47,4.66,3.14,1.94,0
20161011:0710,17786,14.51,87.23,1.95,14.1,4.05,2.38,0
20161011:0810,31462,18.96,146.86,3.24,22.54,4.95,2.81,0
20161011:0910,101358,263.88,234.92,7.18,29.4,5.86,3.24,0
20161011:1010,49140,25.51,224.12,4.91,33.99,6.34,3.44,0
20161011:1110,41012,8.1,203.87,4.34,35.65,6.82,3.64,0
20161011:1210,20998,0,117.61,2.46,34.12,7.31,3.83,0
20161011:1310,89408,191.4,250.95,6.57,29.66,7.54,3.89,0
20161011:1410,3554,0,29.85,0.63,22.88,7.76,3.94,0
20161011:1510,36438,75.79,116.17,2.79,14.5,7.99,4,0
20161011:1610,22682,101.85,36.08,1.1,5.09,7.07,3.39,0
20161011:1710,0,0,0,0,0,6.15,2.78,0
20161011:1810,0,0,0,0,0,5.23,2.17,0
20161011:1910,0,0,0,0,0,4.66,1.89,0
20161011:2010,0,0,0,0,0,4.09,1.61,0
20161011:2110,0,0,0,0,0,3.53,1.34,0
20161011:2210,0,0,0,0,0,3.33,1.2,0
20161011:2310,0,0,0,0,0,3.13,1.05,0
20161012:0010,0,0,0,0,0,2.94,0.91,0
20161012:0110,0,0,0,0,0,2.94,1.11,0
20161012:0210,0,0,0,0,0,2.94,1.31,0
20161012:0310,0,0,0,0,0,2.94,1.52,0
20161012:0410,0,0,0,0,0,2.82,1.39,0
20161012:0510,0,0,0,0,0,2.71,1.27,0
20161012:0610,1894,0,19.55,0.44,4.41,2.59,1.14,0
20161012:0710,57142,222.93,75.71,3.71,13.83,3.67,1.38,0
20161012:0810,66096,153.29,177.04,4.98,22.25,4.75,1.62,0
20161012:0910,70610,119.49,232.84,5.84,29.08,5.83,1.86,0
20161012:1010,98074,210.39,278.63,7.5,33.63,6.66,1.98,0
20161012:1110,84980,140.31,285.04,7.03,35.28,7.49,2.09,0
20161012:1210,100966,222.44,284.3,7.58,33.74,8.32,2.21,0
20161012:1310,111458,316.52,244.45,7.41,29.29,8.84,2.3,0
20161012:1410,112394,403.65,163.54,6.4,22.53,9.37,2.4,0
20161012:1510,82216,327.95,93,4.05,14.16,9.89,2.5,0
20161012:1610,19764,89.86,33.77,0.99,4.76,8.64,2.32,0
20161012:1710,0,0,0,0,0,7.38,2.14,0
20161012:1810,0,0,0,0,0,6.13,1.96,0
20161012:1910,0,0,0,0,0,5.4,1.92,0
20161012:2010,0,0,0,0,0,4.68,1.89,0
20161012:2110,0,0,0,0,0,3.96,1.85,0
20161012:2210,0,0,0,0,0,3.73,1.86,0
20161012:2310,0,0,0,0,0,3.51,1.87,0
20161013:0010,0,0,0,0,0,3.29,1.88,0
20161013:0110,0,0,0,0,0,3.07,1.99,0
20161013:0210,0,0,0,0,0,2.86,2.11,0
20161013:0310,0,0,0,0,0,2.65,2.22,0
20161013:0410,0,0,0,0,0,2.8,2.35,0
20161013:0510,0,0,0,0,0,2.95,2.49,0
20161013:0610,982,0,13.6,0.3,4.16,3.1,2.62,0
20161013:0710,10352,1.67,63.53,1.35,13.57,4.9,2.89,0
20161013:0810,18590,1.61,104.23,2.2,21.96,6.7,3.16,0
20161013:0910,39098,19.28,184.97,4.04,28.75,8.5,3.43,0
20161013:1010,23392,0,130.28,2.73,33.27,9.55,3.66,0
20161013:1110,31374,1.64,167.58,3.52,34.9,10.61,3.89,0
20161013:1210,107536,336.17,203.27,7.13,33.36,11.67,4.11,0
20161013:1310,77658,150.86,242.05,6.06,28.92,11.63,3.78,0
20161013:1410,46690,69.61,173.43,4.04,22.18,11.6,3.46,0
20161013:1510,12074,4.37,71.25,1.52,13.83,11.56,3.13,0
20161013:1610,3372,7.64,22.44,0.49,4.44,10.57,3.27,0
20161013:1710,0,0,0,0,0,9.58,3.41,0
20161013:1810,0,0,0,0,0,8.6,3.54,0
20161013:1910,0,0,0,0,0,8.32,3.81,0
20161013:2010,0,0,0,0,0,8.04,4.07,0
20161013:2110,0,0,0,0,0,7.77,4.33,0
20161013:2210,0,0,0,0,0,7.75,4.18,0
20161013:2310,0,0,0,0,0,7.73,4.04,0
20161014:0010,0,0,0,0,0,7.72,3.89,0
20161014:0110,0,0,0,0,0,7.6,3.91,0
20161014:0210,0,0,0,0,0,7.49,3.93,0
20161014:0310,0,0,0,0,0,7.37,3.94,0
20161014:0410,0,0,0,0,0,7.65,4.02,0
20161014:0510,0,0,0,0,0,7.92,4.1,0
20161014:0610,1318,0,16.15,0.36,3.92,8.2,4.18,0
20161014:0710,14352,10.18,76.58,1.69,13.31,9.54,4.43,0
20161014:0810,24292,8.16,126.96,2.73,21.67,10.87,4.69,0
20161014:0910,37042,17.82,179.27,3.9,28.43,12.21,4.94,0
20161014:1010,36526,8.15,187.58,4,32.92,13.24,4.7,0
20161014:1110,54006,41.37,239.97,5.34,34.53,14.27,4.47,0
20161014:1210,45756,25.47,217.07,4.74,32.99,15.31,4.23,0
20161014:1310,18072,0,106.75,2.24,28.55,14.62,3.36,0
20161014:1410,9552,0,63.33,1.33,21.83,13.92,2.48,0
20161014:1510,23262,35.6,96.85,2.18,13.49,13.23,1.6,0
20161014:1610,13266,61.22,28.76,0.76,4.12,12.68,1.69,0
20161014:1710,0,0,0,0,0,12.13,1.78,0
20161014:1810,0,0,0,0,0,11.58,1.88,0
20161014:1910,0,0,0,0,0,11.32,1.84,0
20161014:2010,0,0,0,0,0,11.06,1.8,0
20161014:2110,0,0,0,0,0,10.81,1.77,0
20161014:2210,0,0,0,0,0,10.34,1.66,0
20161014:2310,0,0,0,0,0,9.88,1.56,0
20161015:0010,0,0,0,0,0,9.42,1.46,0
20161015:0110,0,0,0,0,0,9.23,1.77,0
20161015:0210,0,0,0,0,0,9.05,2.07,0
20161015:0310,0,0,0,0,0,8.86,2.37,0
20161015:0410,0,0,0,0,0,8.95,2.16,0
20161015:0510,0,0,0,0,0,9.05,1.94,0
20161015:0610,1184,0,15.3,0.34,3.67,9.14,1.72,0
20161015:0710,15452,13.81,79.04,1.76,13.04,10.13,1.76,0
20161015:0810,56844,123.69,170.36,4.53,21.38,11.12,1.8,0
20161015:0910,21738,0,123.94,2.6,28.11,12.12,1.83,0
20161015:1010,40436,14.78,200.5,4.32,32.57,12.63,2.1,0
20161015:1110,113122,296.71,285.23,8.22,34.16,13.15,2.36,0
20161015:1210,142160,497.82,241.74,9.11,32.61,13.67,2.62,0
20161015:1310,71970,202.7,167.66,5.08,28.19,14.25,2.21,0
20161015:1410,58356,176.32,128.28,3.91,21.48,14.83,1.79,0
20161015:1510,38244,119.53,89.56,2.46,13.17,15.41,1.38,0
20161015:1610,9202,42.94,24.47,0.61,3.81,14.71,1.34,0
20161015:1710,0,0,0,0,0,14.01,1.3,0
20161015:1810,0,0,0,0,0,13.32,1.26,0
20161015:1910,0,0,0,0,0,11.81,1.22,0
20161015:2010,0,0,0,0,0,10.31,1.18,0
20161015:2110,0,0,0,0,0,8.81,1.14,0
20161015:2210,0,0,0,0,0,8.13,1.07,0
20161015:2310,0,0,0,0,0,7.46,0.99,0
20161016:0010,0,0,0,0,0,6.79,0.91,0
20161016:0110,0,0,0,0,0,6.29,1.06,0
20161016:0210,0,0,0,0,0,5.8,1.2,0
20161016:0310,0,0,0,0,0,5.3,1.35,0
20161016:0410,0,0,0,0,0,5.24,1.43,0
20161016:0510,0,0,0,0,0,5.18,1.52,0
20161016:0610,488,0,9.99,0.22,3.42,5.12,1.6,0
20161016:0710,21060,48.05,72.99,1.91,12.77,7.73,1.75,0
20161016:0810,43040,100.8,124.62,3.47,21.08,10.33,1.89,0
20161016:0910,55776,143.94,144.55,4.32,27.79,12.94,2.04,0
20161016:1010,67830,185.8,164.95,5.13,32.22,14.43,1.62,0
20161016:1110,72808,194.27,185.69,5.56,33.79,15.92,1.2,0
20161016:1210,82626,264.09,171.12,5.83,32.24,17.41,0.77,0
20161016:1310,79666,259.52,160.78,5.41,27.83,17.4,0.67,0
20161016:1410,62926,209.56,124.47,4.07,21.14,17.4,0.57,0
20161016:1510,39164,130.7,85.92,2.44,12.84,17.39,0.47,0
20161016:1610,7870,38.09,21.96,0.54,3.5,15.77,1,0
20161016:1710,0,0,0,0,0,14.15,1.53,0
20161016:1810,0,0,0,0,0,12.53,2.06,0
20161016:1910,0,0,0,0,0,11.7,1.81,0
20161016:2010,0,0,0,0,0,10.87,1.56,0
20161016:2110,0,0,0,0,0,10.05,1.31,0
20161016:2210,0,0,0,0,0,9.97,1.47,0
20161016:2310,0,0,0,0,0,9.89,1.62,0
20161017:0010,0,0,0,0,0,9.82,1.78,0
20161017:0110,0,0,0,0,0,9.46,1.78,0
20161017:0210,0,0,0,0,0,9.1,1.78,0
20161017:0310,0,0,0,0,0,8.74,1.78,0
20161017:0410,0,0,0,0,0,8.59,1.76,0
20161017:0510,0,0,0,0,0,8.45,1.74,0
20161017:0610,292,0,8.41,0.19,3.18,8.3,1.72,0
20161017:0710,19774,46.43,69.21,1.81,12.51,9.67,1.94,0
20161017:0810,43186,106.3,120.3,3.42,20.79,11.04,2.17,0
20161017:0910,59434,165.55,139.49,4.41,27.46,12.41,2.39,0
20161017:1010,68582,188.71,162.17,5.08,31.87,12.85,2.11,0
20161017:1110,85374,265.71,170.96,5.93,33.42,13.29,1.83,0
20161017:1210,84526,261.26,173.17,5.81,31.87,13.74,1.54,0
20161017:1310,15588,0,94.09,1.97,27.47,13.48,1.5,0
20161017:1410,19430,3.94,109.16,2.31,20.8,13.22,1.45,0
20161017:1510,1294,0,16.28,0.34,12.52,12.96,1.41,0
20161017:1610,2806,10.29,17.07,0.38,3.19,12.45,1.38,0
20161017:1710,0,0,0,0,0,11.93,1.35,0
20161017:1810,0,0,0,0,0,11.42,1.32,0
20161017:1910,0,0,0,0,0,11.19,1.35,0
20161017:2010,0,0,0,0,0,10.96,1.38,0
20161017:2110,0,0,0,0,0,10.73,1.41,0
20161017:2210,0,0,0,0,0,10.43,1.48,0
20161017:2310,0,0,0,0,0,10.13,1.54,0
20161018:0010,0,0,0,0,0,9.83,1.61,0
20161018:0110,0,0,0,0,0,10.04,1.62,0
20161018:0210,0,0,0,0,0,10.26,1.63,0
20161018:0310,0,0,0,0,0,10.47,1.64,0
20161018:0410,0,0,0,0,0,10.19,1.63,0
20161018:0510,0,0,0,0,0,9.9,1.61,0
20161018:0610,0,0,1.7,0.04,2.93,9.62,1.6,0
20161018:0710,14556,14.58,73.79,1.65,12.24,9.88,1.89,0
20161018:0810,54750,117.65,164.46,4.3,20.5,10.14,2.19,0
20161018:0910,78750,174.36,224.16,5.99,27.14,10.41,2.48,0
20161018:1010,5594,0,41.62,0.87,31.52,10.54,2.51,0
20161018:1110,17112,0,100.42,2.1,33.05,10.68,2.53,0
20161018:1210,13092,0,80.52,1.69,31.5,10.82,2.55,0
20161018:1310,81810,181.52,233.27,5.99,27.11,11.02,2.49,0
20161018:1410,2874,0,26.24,0.55,20.46,11.22,2.43,0
20161018:1510,52182,166.24,107.55,2.88,12.2,11.42,2.37,0
20161018:1610,3390,16.93,14.67,0.34,2.88,10.74,2.01,0
20161018:1710,0,0,0,0,0,10.06,1.65,0
20161018:1810,0,0,0,0,0,9.39,1.28,0
20161018:1910,0,0,0,0,0,9,1.33,0
20161018:2010,0,0,0,0,0,8.62,1.37,0
20161018:2110,0,0,0,0,0,8.24,1.42,0
20161018:2210,0,0,0,0,0,8.13,1.58,0
20161018:2310,0,0,0,0,0,8.02,1.73,0
20161019:0010,0,0,0,0,0,7.91,1.89,0
20161019:0110,0,0,0,0,0,7.86,1.96,0
20161019:0210,0,0,0,0,0,7.81,2.04,0
20161019:0310,0,0,0,0,0,7.76,2.11,0
20161019:0410,0,0,0,0,0,7.68,2.23,0
20161019:0510,0,0,0,0,0,7.59,2.35,0
20161019:0610,0,0,0,0,0,7.51,2.47,0
20161019:0710,16024,18.57,76.42,1.72,11.98,7.79,2.63,0
20161019:0810,16622,1.72,95.21,2.01,20.21,8.07,2.8,0
20161019:0910,11260,0,70.57,1.48,26.82,8.36,2.97,0
20161019:1010,18622,0,106.75,2.24,31.17,8.34,2.91,0
20161019:1110,21994,0,123.04,2.58,32.69,8.32,2.86,0
20161019:1210,43656,22.94,203.1,4.41,31.14,8.31,2.8,0
20161019:1310,20850,0,117.61,2.46,26.76,8.44,2.68,0
20161019:1410,23894,10.09,122.1,2.61,20.13,8.56,2.56,0
20161019:1510,16302,19.68,76.23,1.67,11.88,8.69,2.44,0
20161019:1610,4574,25.01,14.21,0.34,2.58,8.21,2.39,0
20161019:1710,0,0,0,0,0,7.72,2.34,0
20161019:1810,0,0,0,0,0,7.24,2.29,0
20161019:1910,0,0,0,0,0,6.85,2.13,0
20161019:2010,0,0,0,0,0,6.46,1.97,0
20161019:2110,0,0,0,0,0,6.07,1.81,0
20161019:2210,0,0,0,0,0,5.98,1.88,0
20161019:2310,0,0,0,0,0,5.9,1.94,0
20161020:0010,0,0,0,0,0,5.82,2.01,0
20161020:0110,0,0,0,0,0,5.72,1.83,0
20161020:0210,0,0,0,0,0,5.63,1.66,0
20161020:0310,0,0,0,0,0,5.53,1.48,0
20161020:0410,0,0,0,0,0,5.47,1.42,0
20161020:0510,0,0,0,0,0,5.42,1.37,0
20161020:0610,0,0,0,0,0,5.36,1.31,0
20161020:0710,33072,92.76,87.22,2.43,11.71,5.74,1.61,0
20161020:0810,102048,404.69,106.01,5.85,19.92,6.12,1.91,0
20161020:0910,77702,167.2,219.72,5.8,26.5,6.51,2.21,0
20161020:1010,32866,5.12,169.03,3.58,30.82,7.01,2.37,0
